acc_x, acc_y, angular_z, stamp, 
-0.05340453198441238,0.01326361592592163,0.00016783664183548868,28369000000
-0.05329724297128892,0.004116619064114845,-0.00031868256294092335,28374000000
-0.05707318529386954,0.01811569172600097,-0.00013096408060680426,28379000000
-0.059248630937526414,0.0034551213219812037,0.00012271472107359786,28384000000
-0.08762410654926267,-0.013856435892498114,0.0003489914942076412,28389000000
-0.06826476130247781,-0.005756051431041841,0.00033393891084202706,28394000000
-0.05533951854130131,-0.015453722803139117,-9.134973650616475e-05,28399000000
-0.06304316222591376,-0.007433883751730358,-0.0003335165040440015,28404000000
-0.03280079122301969,0.0027175651859144474,0.00012655324375855512,28409000000
-0.07413208877287447,-0.010461828168276208,0.00018785031337582143,28414000000
-0.0442179622233803,0.0327222005707619,0.0001460763984800181,28419000000
-0.060233789784142705,0.021709874075620483,2.7602992367517382e-05,28424000000
-0.042243341550483364,0.00551765961077629,-2.264096978931068e-06,28430000000
-0.07047645872273256,-0.012157566478324031,0.0002157809558928265,28435000000
-0.07378877305175072,-0.021843268034862934,0.00027983447619949565,28440000000
-0.054745392311857655,-0.0313712007590462,-7.157767304497566e-05,28445000000
-0.06269225528399543,-0.01203501979774495,0.0001298642001822377,28450000000
-0.061502440410469775,0.001289497945478942,-5.27464392946182e-07,28458000000
4.759566966419646,-0.03824293622945627,2.5194705243858507e-05,28464000000
-0.13106066947078415,0.03493095852867154,-0.0001799952968932962,28469000000
0.03676754114817021,0.046038827590046086,-0.0004935933326992871,28474000000
-0.19252953061768124,-0.08612540346346878,-0.0014021615413331255,28479000000
-0.05385837021491192,-0.009026584504494983,-0.0010914870812738105,28484000000
0.095127194420755,0.05994999983617274,-0.001808538765610359,28489000000
6.575725670524945,-0.16194696466008196,-0.0017878525617318443,28494000000
0.04951914877775307,0.010013814266497483,-0.0018988651634287877,28499000000
-0.1332010730345253,0.002902411225517672,-0.00169659873965342,28504000000
-0.07687449285401124,-0.01614968603746606,-0.0023265577644972103,28509000000
-0.08863061798641556,-0.0016124322848277929,-0.0019949156416953465,28514000000
-0.037418565112924136,-0.0013841099509044504,-0.002133873351876462,28519000000
-0.06801932826096062,0.014737497876265484,-0.0019338009089631494,28524000000
6.962016397064468,0.05403724614491467,-0.0019056798102180294,28529000000
-0.15502214922514546,0.008805024535025144,-0.0013389243228443407,28534000000
-0.12709067978212982,-0.026771627688217798,-0.0017058488014226258,28539000000
-0.04906199714108647,-0.008301799593302132,-0.0016967033080265057,28544000000
-0.07168584971488862,0.02435627850948872,-0.0014828710114683312,28549000000
-0.06499458441482743,0.02558054651429683,-0.0013858290710771007,28554000000
-0.07890061201022518,-0.0036971943724930876,-0.0015256737820682554,28559000000
5.698657085645904,0.00757571259650534,-0.0014211885675623397,28565000000
-0.12372079041895126,0.03381640165101787,-0.0010758655866512684,28570000000
-0.08022162401909665,0.011337966820809989,-0.0016955806108602525,28575000000
-0.0692578363749758,0.0037385315786125205,-0.0018031143365922035,28580000000
-0.05826001685639825,0.005089745947687045,-0.0015067765288396188,28585000000
-0.0647677205164418,0.005571092643137812,-0.0014491930960785445,28590000000
-0.04395903985030984,0.017095666308202834,-0.001627487082423889,28595000000
4.289578997436394,0.0034659670332946703,-0.001804881531169061,28601000000
-0.1148934895737563,0.0006240205157235642,-0.001633346704836689,28606000000
-0.06803998622114137,-0.00018946923451803384,-0.0019047229149840056,28611000000
-0.024107688021978775,-0.012736933904288773,-0.0019820037833302995,28616000000
-0.039421969415752135,-0.011765163397480209,-0.0018024508009053504,28621000000
-0.0503936642120079,-0.008875628346119699,-0.0023653218218884836,28626000000
5.771502449852868,-0.02046011684830845,-0.002046013482748823,28631000000
-0.15710305668055283,0.002789393365209958,-0.0018040497695318508,28637000000
-0.08847896686057108,-0.014004632987165509,-0.0013357703929178246,28642000000
-0.038106657406256045,0.020142489855556202,-0.0014883972137853445,28647000000
-0.04797319717729339,0.004812821109274539,-0.001418267719060989,28652000000
-0.06848687499514328,-0.004441392873169643,-0.0019192635222194518,28657000000
-0.02122164424500775,-0.018248065432036442,-0.0016343080186692546,28662000000
6.897865963677689,0.013917718070332097,-0.001962753450112272,28667000000
-0.15919736302496387,-0.047345593479061886,-0.0018103446341120124,28672000000
-0.046399333147193314,-0.030909169207202537,-0.0014800831497368753,28677000000
-0.03914748529023314,0.0013847420878024229,-0.0014819709853817282,28684000000
-0.04014732587605458,-0.008488797517147576,-0.0016428513484939996,28692000000
5.600040275911859,0.002090181979713898,-0.0016448119947187639,28697000000
0.13418395926877066,-0.013019367459024798,-0.0017463282594511339,28702000000
-0.08418407394106799,-0.023431576896011302,-0.001759631820282131,28708000000
-0.05792353813220688,-0.00104222452575562,-0.001535935675844886,28713000000
-0.041180141464376756,-0.01075369198556373,-0.0017390200813807584,28718000000
-0.044938198272741016,-0.0021768283052966417,-0.0018100292583825561,28725000000
-0.030955545478210535,-0.0035010764461369513,-0.0015923298037175064,28730000000
